ID,LABEL,alternative term,Type,SubClass Of,Equivalent Class,occurs in,located in,participates in,has part,only in taxon,realizes,part of,has role,has host,has vector,definition,definition source,example of usage,term editor,term tracker item,ontology term requester,comment,editor note
OPL:0000312,Vertebrate hepatocyte,,Class,hepatocyte,hepatocyte and ('part of' some 'Vertebrata <vertebrates>'),,,,,,,Vertebrata <vertebrates>,,,,A hepatocyte that is a part of or originated from a vertebrate.,OPL,,Jie Zheng,,,,
OPL:0000313,Mammalia cerebrospinal fluid,,Class,,'cerebrospinal fluid' and ('part of' some Mammalia),,,,,,,Mammalia,,,,Cerebrospinal fluid that is a part of or originated from a mammal.,,,Jie Zheng,,,,
OPL:0000314,Mammalia skin,,Class,,'skin of body' and ('part of' some Mammalia),,,,,,,Mammalia,,,,A skin that is a part of or originated from a mammalian body.,,,Jie Zheng,,,,
OPL:0000315,Mammalia liver,,Class,,liver and ('part of' some Mammalia),,,,,,,Mammalia,,,,A liver that is a part of or originated from a mammal (Mammalia).,,,Jie Zheng,,,,
OPL:0000316,Mammalia lung,,Class,,lung and ('part of' some Mammalia),,,,,,,Mammalia,,,,A lung that is a part of or originated from a mammal (Mammalia).,,,Jie Zheng,,,,
OPL:0000317,Mammalia mesenteric vein,,Class,,'mesenteric vein' and ('part of' some Mammalia),,,,,,,Mammalia,,,,A mesenteric vein that is a part of or originated from a mammal (Mammalia).,,,Jie Zheng,,,,
OPL:0000318,Mammalia intestine,,Class,,intestine and ('part of' some Mammalia),,,,,,,Mammalia,,,,An intestine that is a part of or originated from a mammal (Mammalia).,,,Jie Zheng,,,,
OPL:0000319,Schistosoma mansoni adult worm stage,,Class,,'adult parasitic worm stage' and ('only in taxon' some 'Schistosoma mansoni'),,,,,Schistosoma mansoni,,,,,,An adult worm stage in the Schistosoma mansoni lifecycle.,,,Chris Stoeckert|Jie Zheng,,,,
OPL:0000320,Mammalia blood,,Class,,blood and ('part of' some Mammalia),,,,,,,Mammalia,,,,Blood that is part of or originated from a mammalia.,,,Jie Zheng,,,,
OPL:0000321,Mammalia macrophage,,Class,,macrophage and ('part of' some Mammalia),,,,,,,Mammalia,,,,A macrophage that is a part of or originated from a mammalia.,,,Jie Zheng,,,,
OPL:0000322,Trypanosomatida metacyclic stage,metacyclic stage,Class,parasite lifecycle stage,(realizes some 'infectious agent role') and ('only in taxon' some Trypanosomatidae),,,,,Trypanosomatidae,infectious agent role,,,,,A parasite lifecycle stage of trypanosomatidae in which the organism is infectious and does not multiply.,https://microbewiki.kenyon.edu/index.php/Trypanosome_Life_Cycle|https://web.stanford.edu/group/parasites/ParaSites2003/Leishmania/Leish%20Biology.html,,Chris Stoeckert|Jie Zheng,https://github.com/OPL-ontology/OPL/issues/9,,,
OPL:0000323,Trypanosomatida procyclic stage,procyclic stage,Class,parasite lifecycle stage,('has part' some 'cell division') and ('occurs in' some ('Phlebotominae midgut' or 'Glossina midgut')) and ('only in taxon' some Trypanosomatidae),('Phlebotominae midgut' or 'Glossina midgut'),,,cell division,Trypanosomatidae,,,,,,A parasite lifecycle stage of trypanosomatidae in which the organism is in dividing form and it occurs in fly vector.,VEuPathDB,,Achchuthan Shanmugasundram|Chris Stoeckert|Jie Zheng,https://github.com/OPL-ontology/OPL/issues/10,,,
RO:0000052,inheres in,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0000053,bearer of,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0000056,participates in,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0000057,has participant,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0000087,has role,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0001015,location of,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0001025,located in,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0002160,only in taxon,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0002454,has host,,Object property,,,,,,,,,,,,,,,,,,,,
RO:0002460,has vector,,Object property,,,,,,,,,,,,,,,,,,,,
UBERON:0000056,ureter,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0000105,life cycle stage,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0000106,zygote stage,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0000160,intestine,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0000178,blood,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0001044,saliva-secreting gland,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0001045,midgut,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0001046,hindgut,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0001255,urinary bladder,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0001359,cerebrospinal fluid,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0002048,lung,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0002097,skin of body,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0002107,liver,,Class,,,,,,,,,,,,,,,,,,,,
UBERON:0005617,mesenteric vein,,Class,,,,,,,,,,,,,,,,,,,,
dc11:contributor,contributor,,Annotation property,,,,,,,,,,,,,,,,,,,,
dc11:creator,,,Annotation property,,,,,,,,,,,,,,,,,,,,
dc11:date,,,Annotation property,,,,,,,,,,,,,,,,,,,,
dc11:description,,,Annotation property,,,,,,,,,,,,,,,,,,,,
dc11:title,,,Annotation property,,,,,,,,,,,,,,,,,,,,
dc:license,,,Annotation property,,,,,,,,,,,,,,,,,,,,
http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,,,Annotation property,,,,,,,,,,,,,,,,,,,,
oboInOwl:DbXref,DbXref,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:Definition,Definition,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:ObsoleteClass,Obsolete Class,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:Subset,Subset,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:Synonym,Synonym,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:SynonymType,SynonymType,,Class,,,,,,,,,,,,,,,,,,,,
oboInOwl:hasAlternativeId,has_alternative_id,,Annotation property,,,,,,,,,,,,,,,,,,,,
oboInOwl:hasDbXref,database_cross_reference,,Annotation property,,,,,,,,,,,,,,,,,,,,
oboInOwl:hasExactSynonym,has_exact_synonym,,Annotation property,,,,,,,,,,,,,,,,,,,,
oboInOwl:hasOBONamespace,has_obo_namespace,,Annotation property,,,,,,,,,,,,,,,,,,,,
oboInOwl:hasSynonym,,,Annotation property,,,,,,,,,,,,,,,,,,,,
owl:deprecated,,,Annotation property,,,,,,,,,,,,,,,,,,,,
rdfs:comment,,,Annotation property,,,,,,,,,,,,,,,,,,,,
rdfs:label,label,,Annotation property,,,,,,,,,,,,,,,,,,,,
